,Anastasia R.,Club Illusion,526 E Broadway,East Saint Louis,62201,(618) 567-8912,IL,,$$ || $$,-90.16029,38.623382,2,Takes Reservations --> No | Accepts Credit Cards --> Yes | Bike Parking --> No | Good for Groups --> Yes | Wi-Fi --> No | Has TV --> Yes ,,Pubs,Bars,3,06-12-2016,http://www.yelp.com/user_details?userid=CIyIy2b_F6-2k7qNFcFV6w,c3lF0mjnZcV-93gbIy66aQ
http://www.oznightclub.com,Kay Dee H.,Oz Night Club,300 Monsanto Ave,Sauget,62201,(618) 274-1464,IL, Mon Closed ||Tue Closed ||Wed Closed ||Thu 10:00 pm - 6:00 am ||Fri 10:00 pm - 6:00 am ||Sat 10:00 pm - 6:00 am ||Sun 10:00 pm - 6:00 am,$$ || $$,-90.1744909,38.6013289,3,Accepts Credit Cards --> Yes | Parking --> Private Lot | Good for Groups --> Yes | Noise Level --> Very Loud | Alcohol --> Full Bar | Outdoor Seating --> Yes | Has TV --> Yes ,,Dance Clubs,Bars,18,3/25/2017,http://www.yelp.com/user_details?userid=ZEXwuTI_kAcIKsQyMv7X0g,7xAnCle53yC6GHa22j69jg
http://theblindrobin.com/,Lucas W.,Blind Robin,853 N Western Ave,Chicago,60622,(773) 395-3002,IL, Mon 4:00 pm - 2:00 am ||Tue 4:00 pm - 2:00 am Closed now ||Wed 4:00 pm - 2:00 am ||Thu 4:00 pm - 2:00 am ||Fri 4:00 pm - 2:00 am ||Sat 12:00 pm - 3:00 am ||Sun 12:00 pm - 2:00 am,$$$ || $,-87.6865735,41.8973009,4,"Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Street | Bike Parking --> Yes | Good for Groups --> Yes | Ambience --> Hipster | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> No | Best Nights --> Mon, Wed, Fri | Coat Check --> No | Smoking --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Has Pool Table --> No ",,Bars,Bars,115,10-09-2017,http://www.yelp.com/user_details?userid=4HvIzTHB9o-aI6M8IO3SPQ,Ojj6ReF9Oc5UJ-W-mRI7WQ
,Derek W.,Starship Billiards Parlor,3015 Grand Prix Dr,Decatur,62526,(217) 872-8882,IL, Mon 11:00 am - 1:00 am ||Tue 11:00 am - 1:00 am Closed now ||Wed 11:00 am - 1:00 am ||Thu 11:00 am - 1:00 am ||Fri 11:00 am - 1:00 am ||Sat 11:00 am - 1:00 am ||Sun 12:00 pm - 12:00 am,$$ || $$,-88.929302,39.878299,4,Accepts Credit Cards --> Yes | Bike Parking --> No | Good for Groups --> Yes | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Has TV --> Yes ,,Pool Halls,Bars,5,7/18/2015,http://www.yelp.com/user_details?userid=4AltpnomI_x1a3YvSuDNXg,YzxkUD59pqpFQhBfiicdxA
https://montygaels.com,Nas B.,Monty Gaels Tavern & Grill,4356 N Leavitt St,Chicago,60618,(773) 279-4900,IL, Mon 4:00 pm - 2:00 am ||Tue 4:00 pm - 2:00 am Closed now ||Wed 4:00 pm - 2:00 am ||Thu 4:00 pm - 2:00 am ||Fri 4:00 pm - 2:00 am ||Sat 10:30 am - 3:00 am ||Sun 10:30 am - 2:00 am,$$ || $$,-87.683997,41.961253,3,"Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Good For --> Lunch, Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Coat Check --> No | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No | Has Pool Table --> No | Offers Military Discount --> Yes ",,"Sports Bars , Irish Pub , Irish",Bars,136,1/24/2018,http://www.yelp.com/user_details?userid=AuCFKaeuWamZejPdnVhIHw,ej9oa820R9vZtZ6i78ne8A
,,Tanner’s Pub,25 E 2nd St,Pana,62557,(217) 562-5875,IL,,,-89.0824279,39.388998,,,,Bars,Bars,,,,_9buDzVPvnPrhCGZXah56A
http://www.dasradler.com,Betsy P.,The Radler,2375 N Milwaukee Ave,Chicago,60647,(773) 276-0270,IL, Mon Closed ||Tue 11:00 am - 11:00 pm Closed now ||Wed 11:00 am - 11:00 pm ||Thu 11:00 am - 11:00 pm ||Fri 11:00 am - 2:00 am ||Sat 10:00 am - 2:00 am ||Sun 10:00 am - 10:00 pm,$$ || $$,-87.6995845,41.9244894,4,"Takes Reservations --> No | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Good For --> Dinner | Parking --> Street | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Thu, Fri, Sat | Coat Check --> No | Smoking --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes | Has Pool Table --> No ", Established in 2013.,"German , Bars , Sandwiches",Bars,325,12/21/2017,http://www.yelp.com/user_details?userid=BzNIe31xU3Zpvs1mMLBMLw,xQnuBMN92ZTq17oLTYMuPw
,,Port Royal Gastropub,2880 N Oakland Ave,Decatur,62526,(217) 875-2746,IL, Mon 9:00 am - 2:00 am ||Tue 9:00 am - 2:00 am Closed now ||Wed 9:00 am - 2:00 am ||Thu 9:00 am - 2:00 am ||Fri 9:00 am - 2:00 am ||Sat 9:00 am - 2:00 am ||Sun 10:00 am - 2:00 am,,-88.9723499,39.8736759,,Takes Reservations --> No ,,"Gastropubs , Bars , American (New)",Bars,,,,JaG2d74vQyyjBvLprCZP_w
,Bob G.,SFR Restaurant,2826-30 Armitage Ave,Chicago,60647,(773) 687-9050,IL, Mon 5:00 pm - 11:30 pm ||Tue Closed ||Wed Closed ||Thu 5:00 pm - 11:30 pm ||Fri 5:00 pm - 2:00 pm ||Sat 5:00 pm - 1:00 am ||Sun 5:00 pm - 2:00 pm,$$ || $$,-87.6983594,41.9175853,3.5,Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Has TV --> Yes ,,"American (New) , Bars",Bars,9,3/18/2016,http://www.yelp.com/user_details?userid=S8Dk3Sx2e_eLklcnVOih6Q,pdQR1njGJ3vlKPnJi15i2Q
https://cheddars.com/store-menu/%3Fstore_id%3D5010%26utm_source%3Dyelp%26utm_medium%3Dstore,Ken A.,Cheddar’s Scratch Kitchen,1340 Hickory Point Dr,Forsyth,62535,(217) 877-3100,IL, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm Closed now ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 10:30 am - 10:00 pm,$$ || $$,-88.9562777,39.9158547,3,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes , Established in 1979.,"Comfort Food , American (Traditional)",Bars,28,11/17/2017,http://www.yelp.com/user_details?userid=pIjwt-j0RU5t8Rsy6kaGtw,fL6nbDpoFdwzhfooZ74mDQ
